client_id,first_name,last_name,gender,date_of_birth,phone_number,email,address,city,state,postal_code,date_of_registration,client_type
1686,Stephen,Keller,male,1994-01-11,921-725-3912,stephen.keller@hotmail.com,020 Amanda Junction,Yonkers,New York,12301,2021-07-13,buyer
1687,Christopher,Marshall,female,1940-04-23,628-585-8895,christopher.marshall@gmail.com,154 Reyes Points Apt. 053,Rochester,New York,10001,2021-08-21,buyer
1688,Ashley,Henderson,male,1964-09-04,447-793-4138,ashley.henderson@gmail.com,46553 Baker Crossing,New York,New York,13201,2021-04-21,landlord
1689,Hannah,Graham,male,1942-06-02,191-735-8974,hannah.graham@outlook.com,56807 Blankenship Trafficway Apt. 953,Utica,New York,10701,2023-08-05,renter
1690,Edward,Anderson,male,1973-11-05,591-798-8505,edward.anderson@yahoo.com,20818 Moreno Haven,Yonkers,New York,10701,2024-04-22,landlord
1691,Emily,Terrell,male,1970-06-27,584-582-2410,emily.terrell@hotmail.com,47352 Matthew Squares Suite 309,Yonkers,New York,10801,2021-02-22,landlord
1692,Matthew,Collins,male,1988-12-01,859-931-3803,matthew.collins@hotmail.com,4893 Meyer Center Apt. 222,New Rochelle,New York,14602,2021-04-27,buyer
1693,Margaret,Black,female,1941-12-25,543-940-5640,margaret.black@outlook.com,06528 Johnson Harbors,New Rochelle,New York,10001,2023-09-20,seller
1694,Courtney,Torres,male,1987-02-16,865-182-1592,courtney.torres@outlook.com,542 Austin Ports,Albany,New York,10001,2020-02-01,renter
1695,David,Terry,female,1987-08-08,133-709-8397,david.terry@outlook.com,1734 Hall View Suite 598,Yonkers,New York,12301,2020-04-18,seller
1696,Brian,Sutton,female,1973-07-24,568-783-8221,brian.sutton@hotmail.com,4949 Trevino Loaf Apt. 911,Mount Vernon,New York,14201,2021-01-24,seller
1697,Yvonne,Peterson,female,1976-10-29,565-216-2184,yvonne.peterson@hotmail.com,85972 Bryan Fords,New Rochelle,New York,13501,2021-01-15,landlord
1698,Jacob,Allison,male,2000-02-16,120-215-6028,jacob.allison@outlook.com,21339 Thompson Well,Rochester,New York,10801,2024-05-23,landlord
1699,Alexis,Gilmore,male,1946-08-21,301-409-2820,alexis.gilmore@hotmail.com,2642 Adam Field,New Rochelle,New York,10550,2024-06-14,buyer
1700,Mark,Gonzalez,female,1971-11-10,123-651-3611,mark.gonzalez@hotmail.com,0302 Lawrence Ramp,Mount Vernon,New York,12201,2022-02-19,landlord
1701,Crystal,Noble,male,1955-07-13,636-402-5947,crystal.noble@gmail.com,87888 Teresa Village,New York,New York,10550,2022-06-16,buyer
1702,Michelle,Wallace,male,1956-08-16,438-497-5938,michelle.wallace@gmail.com,02321 Bates Plains,Mount Vernon,New York,13201,2020-01-11,buyer
1703,Jessica,Hayes,male,1956-03-23,922-525-5860,jessica.hayes@hotmail.com,1226 Kelly Fall Apt. 101,Syracuse,New York,10550,2021-10-29,renter
1704,John,Edwards,female,1979-07-21,709-827-7738,john.edwards@hotmail.com,66832 Mata Cape Suite 824,New Rochelle,New York,13501,2024-03-02,seller
1705,Samuel,Black,female,2000-09-30,339-221-5354,samuel.black@hotmail.com,4846 Juan Fork Apt. 765,Syracuse,New York,13201,2020-09-25,landlord
1706,Edward,Morris,male,1961-11-27,803-269-3957,edward.morris@outlook.com,9249 Nancy Extension Apt. 399,Rochester,New York,12301,2021-04-27,renter
1707,Dylan,Lawrence,female,1993-10-03,208-629-9875,dylan.lawrence@gmail.com,68862 Zachary Mission Suite 229,Utica,New York,10550,2020-12-26,renter
1708,Rachael,Lambert,male,1934-11-07,146-859-4837,rachael.lambert@yahoo.com,47541 Francis Mill Suite 826,New York,New York,13501,2024-06-04,renter
1709,Kristina,Gates,female,1957-07-24,439-790-8027,kristina.gates@outlook.com,4594 Green Crescent,Syracuse,New York,13501,2022-11-24,landlord
1710,Ralph,Irwin,female,1959-08-01,611-398-9575,ralph.irwin@outlook.com,975 Ramirez Corner,Buffalo,New York,10001,2023-06-15,buyer
1711,Karen,Cooper,male,1983-01-30,217-331-6071,karen.cooper@outlook.com,1202 Allen Keys Suite 396,Rochester,New York,10550,2023-02-16,renter
1712,Samantha,Aguilar,female,1981-08-05,901-549-7615,samantha.aguilar@yahoo.com,9585 Valencia Glens Suite 873,Buffalo,New York,14602,2022-11-05,seller
1713,James,Horton,female,1994-12-27,670-570-5584,james.horton@gmail.com,40314 James Station,Albany,New York,12201,2021-08-12,buyer
1714,Matthew,French,male,1997-12-03,461-495-4191,matthew.french@hotmail.com,0624 Lee Crescent,Yonkers,New York,14201,2022-03-27,seller
1715,Thomas,Fernandez,female,1943-06-21,385-280-2985,thomas.fernandez@gmail.com,209 Barbara Pass Apt. 079,Mount Vernon,New York,13501,2024-01-06,seller
1716,Brandi,Brown,female,1961-01-28,978-300-1485,brandi.brown@hotmail.com,98089 Thompson Glens Suite 299,New Rochelle,New York,10701,2023-06-08,landlord
1717,Matthew,Griffith,male,2003-09-25,813-112-9784,matthew.griffith@hotmail.com,93017 Sara Spurs,New Rochelle,New York,13501,2022-06-16,landlord
1718,Joseph,Moore,male,1970-05-02,146-732-8205,joseph.moore@outlook.com,186 Harris Mills,Schenectady,New York,14201,2021-12-28,seller
1719,Jennifer,Medina,male,1991-04-15,534-339-6819,jennifer.medina@gmail.com,729 Greg Plain Apt. 200,Schenectady,New York,13201,2022-10-11,landlord
1720,Tony,Khan,male,2002-07-15,171-744-6443,tony.khan@gmail.com,99771 Patel Club Suite 100,Yonkers,New York,14602,2021-01-31,renter
1721,Valerie,Davis,female,1960-05-14,537-339-9043,valerie.davis@gmail.com,7467 Devin Avenue Apt. 349,New Rochelle,New York,14201,2023-12-20,renter
1722,Carla,Lewis,male,1942-08-19,277-737-2101,carla.lewis@hotmail.com,359 Emily Drive Suite 880,Albany,New York,10701,2020-10-24,renter
1723,Kathleen,Hall,male,1947-10-22,740-977-3827,kathleen.hall@outlook.com,14407 Walker Mills,Mount Vernon,New York,10801,2020-05-06,seller
1724,Paige,Garcia,female,1934-07-22,558-840-3132,paige.garcia@yahoo.com,513 Darrell Squares,New York,New York,10801,2021-04-09,buyer
1725,Alexis,Wilson,male,1952-07-03,609-671-4806,alexis.wilson@gmail.com,76172 Evans Pike Apt. 813,Syracuse,New York,10801,2020-07-24,seller
1726,Michael,Crawford,male,1951-02-07,193-778-4825,michael.crawford@yahoo.com,07679 Rivera Forges Apt. 738,Schenectady,New York,12201,2023-11-21,seller
1727,Caroline,Fowler,female,1978-12-12,421-510-4718,caroline.fowler@gmail.com,764 Shaw Ridges,Buffalo,New York,12301,2021-02-09,renter
1728,Gregory,Torres,male,1937-02-08,396-807-3229,gregory.torres@yahoo.com,2770 Wilson Well,New Rochelle,New York,13501,2024-06-24,buyer
1729,Mary,Mcdowell,female,1992-02-15,967-101-5634,mary.mcdowell@outlook.com,3681 Archer Unions,Utica,New York,10001,2023-06-12,buyer
1730,Ashley,Yates,female,1978-09-28,994-907-2798,ashley.yates@outlook.com,49293 Kathleen Hills,New York,New York,12301,2020-06-21,landlord
1731,Megan,Hill,male,1935-09-21,251-669-2408,megan.hill@yahoo.com,46046 Hooper Rue,Syracuse,New York,14602,2020-05-21,renter
1732,Andrea,Crawford,female,1960-12-02,675-576-3809,andrea.crawford@outlook.com,6492 Garcia Oval,Buffalo,New York,10701,2024-03-13,seller
1733,Stephen,Sandoval,female,1971-09-19,394-681-9515,stephen.sandoval@yahoo.com,843 David Forge Suite 302,Buffalo,New York,10801,2022-02-13,renter
1734,Billy,Chavez,male,1988-03-28,969-154-1009,billy.chavez@gmail.com,08975 Crane Creek,Schenectady,New York,14201,2022-04-27,landlord
1735,Christopher,Savage,male,1991-01-06,773-466-7951,christopher.savage@outlook.com,807 Williams Road,Albany,New York,14201,2023-08-04,landlord
1736,Jessica,Smith,male,2005-03-11,409-668-7481,jessica.smith@yahoo.com,278 Nichols Ford Apt. 003,Mount Vernon,New York,13201,2022-04-01,landlord
1737,Sean,Bauer,male,1956-11-11,661-952-7335,sean.bauer@outlook.com,6135 Miller Extensions,Rochester,New York,10001,2023-07-09,renter
1738,Matthew,Weber,male,1990-01-20,861-349-9081,matthew.weber@outlook.com,6937 Cindy Trace Apt. 036,Albany,New York,13501,2023-02-05,seller
1739,Mary,Brown,female,1952-03-12,395-599-1528,mary.brown@gmail.com,0850 Kristen Brooks,New York,New York,10001,2023-08-15,buyer
1740,Rachel,White,male,2004-09-03,189-254-5530,rachel.white@gmail.com,0565 Burke Fall Apt. 438,Rochester,New York,12301,2022-12-24,buyer
1741,Tiffany,Castillo,female,1968-02-03,868-331-4847,tiffany.castillo@yahoo.com,5186 Ortiz Forest,Yonkers,New York,10001,2021-02-11,seller
1742,Robert,Vasquez,male,1985-04-16,545-976-5203,robert.vasquez@gmail.com,6839 Daniel Curve Suite 785,Mount Vernon,New York,10550,2021-01-13,landlord
1743,Karen,Aguirre,male,1979-09-23,995-928-8942,karen.aguirre@yahoo.com,38430 William Mission Apt. 320,New York,New York,13501,2022-02-10,renter
1744,Alexandra,Sanchez,female,1953-06-22,911-260-3819,alexandra.sanchez@hotmail.com,65952 Jeffrey Ranch,New York,New York,10801,2023-12-29,renter
1745,Tracy,Steele,female,1956-02-01,458-421-8516,tracy.steele@gmail.com,027 Reed Village Suite 069,Syracuse,New York,12301,2024-07-02,landlord
1746,Larry,Thompson,female,1984-09-08,145-379-9187,larry.thompson@outlook.com,0689 Sheila Prairie Apt. 241,New Rochelle,New York,12301,2022-06-08,renter
1747,George,Lopez,female,1969-10-03,903-875-6028,george.lopez@outlook.com,381 Adams Oval Apt. 991,Yonkers,New York,10550,2022-12-09,renter
1748,Thomas,Myers,male,1941-11-01,669-858-7524,thomas.myers@yahoo.com,6119 Gregg Estate,Albany,New York,10550,2022-10-06,landlord
1749,Jeremy,Ellis,male,1988-02-10,440-934-8047,jeremy.ellis@yahoo.com,18244 Ortiz Oval,Yonkers,New York,13501,2023-01-18,renter
1750,Ruben,Martin,female,2005-03-28,600-736-3520,ruben.martin@outlook.com,2381 Jason Turnpike,Yonkers,New York,10701,2021-07-01,seller
1751,Katherine,Chavez,female,1964-04-20,921-844-8141,katherine.chavez@hotmail.com,1846 Garcia Run Apt. 602,Rochester,New York,10001,2024-04-28,seller
1752,David,Collier,male,1988-07-03,391-541-6216,david.collier@gmail.com,84463 Villarreal Circles Suite 855,Mount Vernon,New York,10701,2022-02-06,seller
1753,Patrick,Crane,male,1967-12-30,832-352-4123,patrick.crane@yahoo.com,931 Laura Squares Apt. 068,New Rochelle,New York,12301,2024-01-28,seller
1754,Samantha,Gonzalez,female,1951-08-20,171-318-7254,samantha.gonzalez@yahoo.com,10057 Kennedy Center Apt. 909,Syracuse,New York,12201,2021-04-15,buyer
1755,Jay,Mitchell,male,1954-05-24,780-262-3392,jay.mitchell@outlook.com,937 Amy Spring,New Rochelle,New York,10001,2023-06-26,seller
1756,Virginia,Smith,male,1969-01-20,172-337-4648,virginia.smith@gmail.com,06948 Shannon Throughway,Schenectady,New York,10701,2023-10-16,landlord
1757,Melissa,Jensen,male,1996-05-24,915-467-4649,melissa.jensen@yahoo.com,2925 Tara Extensions,Utica,New York,10801,2023-08-27,seller
1758,Amy,Patterson,male,1954-10-17,460-616-1297,amy.patterson@yahoo.com,149 Dickerson Centers,New Rochelle,New York,10701,2023-03-25,renter
1759,Kathleen,Buck,female,1942-03-25,341-199-7891,kathleen.buck@hotmail.com,099 Makayla Port Apt. 051,New York,New York,13501,2022-09-20,renter
1760,Carrie,Harris,male,1966-03-18,587-438-3865,carrie.harris@hotmail.com,4711 Courtney Radial,New York,New York,10550,2023-12-14,renter
1761,Benjamin,Hudson,male,1941-04-17,856-468-7857,benjamin.hudson@outlook.com,83371 Morrow Prairie,New Rochelle,New York,13201,2020-12-12,buyer
1762,Sean,Green,female,1936-04-10,853-957-7341,sean.green@outlook.com,038 Rivas Lakes,Schenectady,New York,13501,2021-12-16,buyer
1763,Jack,Jimenez,female,1967-03-02,276-361-5495,jack.jimenez@gmail.com,139 Casey Parkway Apt. 501,Buffalo,New York,14201,2020-12-08,renter
1764,Joshua,Anderson,female,1948-12-12,996-601-8322,joshua.anderson@gmail.com,8637 Kathryn Track Apt. 930,Albany,New York,10550,2021-08-02,renter
1765,Becky,Lee,female,1950-12-01,774-972-9321,becky.lee@outlook.com,78579 Stewart Shore,Albany,New York,10801,2020-12-03,renter
1766,Kathryn,Young,female,1948-08-02,117-884-9269,kathryn.young@gmail.com,469 Miller Circle Suite 022,New York,New York,14602,2023-11-03,seller
1767,Kristin,Floyd,female,2001-07-17,402-628-9985,kristin.floyd@yahoo.com,750 Troy Squares,New York,New York,10701,2023-10-31,landlord
1768,Cassandra,Clark,female,1940-10-22,329-676-6030,cassandra.clark@outlook.com,27996 Perkins Route,New York,New York,10701,2022-08-18,seller
1769,Jared,Lopez,male,1947-03-03,868-498-3973,jared.lopez@yahoo.com,74299 Christopher Shore,Albany,New York,10701,2021-12-12,renter
1770,Bryan,Mendez,male,1975-08-13,202-368-3575,bryan.mendez@gmail.com,17389 Jeffrey Forest Suite 669,Syracuse,New York,13501,2023-06-05,seller
1771,Jacqueline,Gonzalez,male,1935-11-27,327-679-6261,jacqueline.gonzalez@yahoo.com,725 Johnson Isle Suite 720,Albany,New York,10550,2023-08-07,buyer
1772,Cheryl,Solis,male,1975-07-02,346-934-1214,cheryl.solis@gmail.com,55175 Brent Wells,Syracuse,New York,10701,2022-12-02,buyer
1773,Nicholas,Curry,female,1957-06-28,213-905-1300,nicholas.curry@hotmail.com,8421 Susan Drives,Syracuse,New York,12201,2022-04-23,buyer
1774,Michelle,Walsh,male,1965-09-14,583-892-3162,michelle.walsh@yahoo.com,7832 Jessica Inlet Suite 396,New Rochelle,New York,12301,2022-05-17,landlord
1775,Brittany,Steele,female,1944-12-02,575-934-4993,brittany.steele@yahoo.com,30098 Omar Neck,Rochester,New York,13201,2020-07-18,seller
1776,Elizabeth,Spencer,female,1970-01-20,717-895-6929,elizabeth.spencer@gmail.com,823 Kristy Lakes Suite 636,Albany,New York,10801,2023-04-15,seller
1777,Thomas,Wilkerson,female,1965-12-28,620-721-3556,thomas.wilkerson@outlook.com,4635 Wendy Point Apt. 374,New York,New York,14602,2022-10-26,renter
1778,Nicolas,King,male,1944-05-20,946-991-6566,nicolas.king@outlook.com,755 Carroll Greens,Buffalo,New York,10550,2023-02-18,seller
1779,Shannon,White,female,1978-04-18,608-434-2246,shannon.white@outlook.com,0188 Fernandez Walk Suite 644,Mount Vernon,New York,10550,2022-03-11,renter
1780,John,Irwin,male,1983-06-05,456-717-3625,john.irwin@outlook.com,27547 Susan Gateway,Schenectady,New York,14602,2023-12-16,renter
1781,Mary,Freeman,male,1992-09-30,240-156-1384,mary.freeman@outlook.com,8197 Ford Lane,Schenectady,New York,13201,2023-07-25,renter
1782,Phyllis,Taylor,male,1991-02-03,261-559-9098,phyllis.taylor@yahoo.com,2067 Colton Plains,New Rochelle,New York,14201,2023-06-24,seller
1783,Emily,Edwards,female,2004-03-19,594-137-6130,emily.edwards@hotmail.com,2143 Brian Forks,Albany,New York,10801,2024-07-20,renter
1784,Candice,Phillips,male,2001-12-11,391-493-8395,candice.phillips@hotmail.com,7929 James Stream Suite 274,Rochester,New York,12301,2023-07-28,landlord
1785,Susan,Gibson,male,1975-12-15,992-547-9932,susan.gibson@yahoo.com,0628 Justin Plains,Mount Vernon,New York,10801,2023-07-23,renter
1786,Kimberly,Quinn,male,1952-05-25,406-357-9572,kimberly.quinn@hotmail.com,03706 Garcia Track,Syracuse,New York,14602,2020-05-29,seller
1787,Gregory,White,male,1948-06-20,158-213-2848,gregory.white@hotmail.com,23107 Thomas River Apt. 626,Rochester,New York,12201,2021-04-21,seller
1788,Sabrina,Murray,female,1944-05-04,832-224-8572,sabrina.murray@hotmail.com,73179 Larry Trail,Mount Vernon,New York,10001,2023-03-05,renter
1789,Logan,Cummings,female,1979-01-13,140-138-8421,logan.cummings@hotmail.com,91218 Deanna Road,Mount Vernon,New York,10001,2024-03-09,landlord
1790,Amanda,Gay,male,1964-07-02,373-655-6364,amanda.gay@gmail.com,60331 Robert Cliffs,Yonkers,New York,10001,2021-10-06,buyer
1791,Joseph,Bruce,male,1964-09-08,353-376-8002,joseph.bruce@hotmail.com,33820 Robert Squares,New York,New York,12201,2023-06-19,seller
1792,Anna,Hartman,male,1942-08-04,705-682-9785,anna.hartman@outlook.com,2523 Ryan Mountain,Syracuse,New York,13201,2024-05-01,renter
1793,Mark,Nelson,female,1937-07-11,517-798-9720,mark.nelson@hotmail.com,7270 Linda Canyon Apt. 672,Buffalo,New York,12301,2024-02-07,landlord
1794,Garrett,Chapman,male,1950-05-16,726-512-3312,garrett.chapman@yahoo.com,2246 Stevens Islands Suite 413,Syracuse,New York,10801,2021-09-01,seller
1795,Jessica,Mcdaniel,male,1943-06-07,808-405-2000,jessica.mcdaniel@gmail.com,02926 John Isle Suite 510,Schenectady,New York,12301,2023-12-04,seller
1796,Mark,Smith,male,1977-05-10,949-862-8921,mark.smith@yahoo.com,693 Traci Forge Apt. 672,Schenectady,New York,12201,2023-12-14,seller
1797,Nancy,Smith,male,1939-04-07,185-720-6417,nancy.smith@hotmail.com,046 Christopher Circles,Mount Vernon,New York,14602,2024-02-02,landlord
1798,Heather,Mann,female,1979-12-27,658-746-2611,heather.mann@hotmail.com,5335 Elizabeth Ports,Yonkers,New York,12301,2022-06-10,renter
1799,Deanna,Baker,male,2000-04-19,330-305-6504,deanna.baker@yahoo.com,5991 Carlson Shoal,New Rochelle,New York,12301,2023-01-18,seller
1800,Raymond,Johnson,male,1949-05-17,545-372-4024,raymond.johnson@hotmail.com,4990 Price Shoals,Utica,New York,13201,2024-03-16,seller
1801,William,Moore,male,2000-08-12,317-348-6462,william.moore@yahoo.com,579 Shawn Dam,Buffalo,New York,14602,2024-06-24,buyer
1802,Jessica,Ellis,female,1946-06-09,404-631-9232,jessica.ellis@outlook.com,9020 Hopkins Loop,Yonkers,New York,14602,2024-04-28,buyer
1803,Anne,Miller,female,1977-09-07,500-900-9901,anne.miller@gmail.com,009 Melissa Light Suite 040,Syracuse,New York,10801,2021-05-07,renter
1804,Maria,Lozano,male,1993-10-30,419-201-9212,maria.lozano@gmail.com,876 Jones Court Suite 011,Albany,New York,10550,2021-01-14,landlord
1805,Michael,Trevino,male,1994-10-18,387-413-2240,michael.trevino@gmail.com,435 Michael Throughway Apt. 046,New Rochelle,New York,10001,2021-07-20,landlord
1806,Wayne,Rodriguez,female,1961-11-13,620-260-4025,wayne.rodriguez@hotmail.com,16092 Campbell Flats,Utica,New York,12201,2023-11-12,buyer
1807,Cindy,Brown,female,1943-02-24,507-990-8364,cindy.brown@gmail.com,686 Erin Cliff,Utica,New York,14602,2024-01-31,renter
1808,Cathy,Melendez,male,1981-02-06,735-521-3063,cathy.melendez@hotmail.com,5192 Brooks Falls Apt. 813,Albany,New York,10801,2022-03-27,renter
1809,Lori,Walker,male,1956-03-13,100-528-1350,lori.walker@gmail.com,18809 Scott Summit Apt. 672,Mount Vernon,New York,10701,2023-02-15,landlord
1810,Veronica,Combs,female,1967-05-13,287-795-3649,veronica.combs@hotmail.com,441 Lisa Green,Syracuse,New York,14201,2024-04-10,renter
1811,Jonathan,Moore,female,1962-02-09,926-564-5491,jonathan.moore@gmail.com,905 Hopkins Courts Suite 476,Syracuse,New York,10001,2022-02-01,renter
1812,Carol,Oliver,male,1940-06-29,412-622-6711,carol.oliver@hotmail.com,133 Michael Shoals Apt. 436,Schenectady,New York,14602,2023-08-20,seller
1813,Allen,Stewart,female,1952-11-15,213-792-9888,allen.stewart@yahoo.com,18382 Marc Expressway,Mount Vernon,New York,14201,2021-05-09,renter
1814,Tamara,Fox,male,2005-05-25,697-880-2306,tamara.fox@hotmail.com,380 Reynolds Flat Apt. 254,Utica,New York,12201,2020-09-19,seller
1815,Aaron,Hardin,male,1958-06-03,665-166-3830,aaron.hardin@yahoo.com,91238 Yang Views,Buffalo,New York,12301,2021-06-18,landlord
1816,David,Rios,male,1937-07-24,161-161-6572,david.rios@outlook.com,32576 Moore Trace Apt. 793,Utica,New York,13201,2024-03-29,buyer
1817,Jodi,Myers,female,1941-07-29,331-405-3230,jodi.myers@outlook.com,7350 Thomas Place Suite 051,Buffalo,New York,10801,2023-03-14,seller
1818,Elizabeth,Christensen,female,1998-03-08,733-182-5783,elizabeth.christensen@gmail.com,2972 Kaitlyn Turnpike,Albany,New York,13201,2020-05-24,renter
1819,Jennifer,Schneider,male,1982-06-04,754-451-1334,jennifer.schneider@yahoo.com,2544 Julie Spur Apt. 475,New York,New York,14602,2020-05-21,renter
1820,Phillip,Foley,male,1972-03-14,356-508-6441,phillip.foley@yahoo.com,94058 Higgins Neck Suite 550,Schenectady,New York,13201,2022-01-23,buyer
1821,Sydney,Coleman,male,1977-02-21,860-941-6806,sydney.coleman@hotmail.com,172 Mary Bypass Apt. 177,Buffalo,New York,13201,2023-07-04,seller
1822,Stacy,Hart,male,1957-09-19,364-455-5240,stacy.hart@gmail.com,6646 Ramirez Mill,New Rochelle,New York,10001,2022-05-22,landlord
1823,Caitlyn,Miller,female,1987-03-15,444-386-8684,caitlyn.miller@gmail.com,333 Norris Passage Apt. 039,Yonkers,New York,13501,2021-10-07,renter
1824,Sean,Reynolds,male,1988-12-17,962-973-7371,sean.reynolds@gmail.com,64327 Edward Unions Apt. 325,Buffalo,New York,10001,2022-06-17,landlord
1825,Jack,Roberts,female,1996-01-29,556-250-9006,jack.roberts@hotmail.com,010 Cook Ports Apt. 966,New Rochelle,New York,12201,2022-07-07,renter
1826,Richard,Martin,female,1957-12-06,299-987-6321,richard.martin@outlook.com,22272 Little Plains Suite 290,Schenectady,New York,12301,2020-06-29,buyer
1827,Robert,Cameron,female,1965-01-30,716-951-9468,robert.cameron@yahoo.com,781 Rodriguez Stream,Buffalo,New York,10801,2022-05-05,renter
